9772	Spitfire	Random House
9773	Stonewall	SAGE Publications
9774	Super Sabre	Target Books
9775	U-Man	UCL Press
9776	Union Jack	Vintage Books
9777	Warrior Woman	Workman Publishing
9778	Lady Lotus	Xoanon Publishing
9779	Brain Drain	Yale University Press
9780	Baron Blood	Zed Books
9781	Iron Cross	Ablex Publishing
9782	Comet	BBC Books
9783	Nick Fury	Bellevue Literary Press
9784	Dum Dum Dugan	Bison Books
9785	Gabe Jones	Cambridge University Press
9786	Rebel Ralston	Capstone Publishers
9787	Dino Manelli	Carnegie Mellon University Press
9788	Izzy Cohen	Chronicle Books
9789	Junior Juniper	Dobson Books
9790	Pinky Pinkerton	Doubleday
9791	Eric Koenig	Europa Press
9792	Leatherneck Raiders	Express Publishing
9793	Baron Strucker	Faber and Faber
9794	Doctor Strange	Focal Press
9795	Three X's	Forum Media Group
9796	Tough Kids Squad	Free Press
9797	Victory Boys	George Newnes
9798	Young Allies	Grafton
9799	Abomination	Greenery Press
9800	Abraham Cornelius	Happy House
9801	Abraham Erskine	HarperCollins
9802	Adrian Toomes	Harvest House
9803	Agatha Harkness	Holland Park Press
9804	The AIM Agents	Huffington Post
9805	The Alpha Dog	Island Press
9806	Amphibian	John Wiley & Sons
9807	Anaconda	Kensington Books
9808	Ancient One	Ladybird Books
9809	Apocalypse	Macmillan Publishers
9810	The Arcade	McGraw-Hill Education
9811	Arnim Zola	New Village Press
9812	Arsenal	Orion Books
9813	The Asp	Parragon
9814	Assemble	Pavilion Books
9815	Atrea	Princeton University Press
9816	Augustus Beezer	Random House
9817	Adam Warlock	SAGE Publications
9818	Baron Zemo	Target Books
9819	Beast	UCL Press
9820	Beetle	Vintage Books
9821	Bishop	Workman Publishing
9822	Black Bolt	Xoanon Publishing
9823	Black Cat	Yale University Press
9824	Black Jack Tarr	Zed Books
9825	Black Knight	Ablex Publishing
9826	Black Mamba	BBC Books
9827	Black Panther	Bellevue Literary Press
9828	Blacklash	Bison Books
9829	Blade	Cambridge University Press
9830	Blob	Capstone Publishers
9831	Blur	Carnegie Mellon University Press
9832	The Bombshell	Chronicle Books
9833	Boomerang	Dobson Books
9834	The Bulldozer	Doubleday
9835	Callisto	Europa Press
9836	Cable	Express Publishing
9837	Camelliia	Faber and Faber
9838	The Cannonball	Focal Press
9839	Captain Atlas	Forum Media Group
9840	Captain Britain	Free Press
9841	Captain France	George Newnes
9842	Captain Italy	Grafton
9843	Captain Mahr Vehl	Greenery Press
9844	Captain Spain	Happy House
9845	Captain UK	HarperCollins
9846	Carnage	Harvest House
9847	The Champion	Holland Park Press
9848	The Colonel	Huffington Post
9849	Colossus	Island Press
9850	Crossbones	John Wiley & Sons
9851	Crystal	Kensington Books
9852	Cyclops	Ladybird Books
9853	The Daredevil	Macmillan Publishers
9854	The Dazzler	McGraw-Hill Education
9855	Deacon Frost	New Village Press
9856	Death Adder	Orion Books
9857	Deathlok	Parragon
9858	Deathstrike	Pavilion Books
9859	Derek Morgan	Princeton University Press
9860	The Detonator	Random House
9861	Diablo	SAGE Publications
9862	Doctor Doom	Target Books
9863	Doctor Octopus	UCL Press
9864	Drake Raven	Vintage Books
9865	Doombot	Workman Publishing
9866	Dr. Spectrum	Xoanon Publishing
9867	Dr. Faustus	Yale University Press
9868	The Dreadknight	Zed Books
9869	The Dream Catcher	Ablex Publishing
9870	De Lone Wolf	BBC Books
9871	Echo	Bellevue Literary Press
9872	Elektra	Bison Books
9873	Emma Frost	Cambridge University Press
9874	Enchantress	Capstone Publishers
9875	The Forge	Carnegie Mellon University Press
9876	Firestar	Chronicle Books
9877	Firepower	Dobson Books
9878	The Fountain	Doubleday
9879	Fury	Europa Press
9880	Gah Lak Tus	Express Publishing
9881	Gallowglass	Faber and Faber
9882	Gambit	Focal Press
9883	Geldoff	Forum Media Group
9884	Ghost Rider	Free Press
9885	The Ghostware	George Newnes
9886	The Ant-Man	Grafton
9887	The Gladiator	Greenery Press
9888	The Grass Hopper	Happy House
9889	The Hammer	HarperCollins
9890	Hammerhead	Harvest House
9891	Havok	Holland Park Press
9892	Hela	Huffington Post
9893	Hobgoblin	Island Press
9894	The Hellcat	John Wiley & Sons
9895	Howard The Duck	Kensington Books
9896	Hyperion	Ladybird Books
9897	Iceman	Macmillan Publishers
9898	Inertia	McGraw-Hill Education
9899	Invisible Woman	New Village Press
9900	The Iron Fist	Orion Books
9901	Iron Monger	Parragon
9902	The Jumper	Pavilion Books
9903	Juggernaut	Princeton University Press
9904	Kaine	Random House
9905	Kang The Conqueror	SAGE Publications
9906	Karma	Target Books
9907	King Kong	UCL Press
9908	Kingpin	Vintage Books
9909	Kraven The Hunter	Workman Publishing
9910	Lady Lark	Xoanon Publishing
9911	Lee	Yale University Press
9912	The Leviathan	Zed Books
9913	Loki	Ablex Publishing
9914	The Mad Titan	BBC Books
9915	Man-Thing	Bellevue Literary Press
9916	Captain Winter	Bison Books
9917	Master Menace	Cambridge University Press
9918	The Mastermind	Capstone Publishers
9919	Maximus	Carnegie Mellon University Press
9920	Ms. Marvel	Chronicle Books
9921	The Magnificent Brute	Dobson Books
9922	Mr. Rose	Doubleday
9923	Quicksilver	Europa Press
9924	Pyro	Express Publishing
9925	The Power Man	Faber and Faber
9926	Luke Cage	Focal Press
9927	Polaris	Forum Media Group
9928	The Orb Weaver	Free Press
9929	Omega Red	George Newnes
9930	Malachi The Jelly Fish	Grafton
9931	Nova	Greenery Press
9932	Night Crawler	Happy House
9933	The Incredible Hulk	HarperCollins
9934	Phoenix Force	Harvest House
9935	Professor X	Holland Park Press
9936	Wolverine	Huffington Post
9937	Jean Grey	Island Press
9938	The Wasp	John Wiley & Sons
9939	The Whiz Kid	Kensington Books
9940	War Machine	Ladybird Books
9941	Civil War vol.1	Macmillan Publishers
9942	Civil War vol.2	McGraw-Hill Education
9943	Wolfsbane	New Village Press
9944	X-23	Orion Books
9945	Zero	Parragon
9946	Vulture	Pavilion Books
9947	Sandman	Princeton University Press
9948	The Green Goblin	Random House
9949	Green Goblin Reborn	SAGE Publications
9950	The Vindicator	Target Books
9951	Ultron	UCL Press
9952	Age of Ultron	Vintage Books
9953	Toad	Workman Publishing
9954	The Thing	Xoanon Publishing
9955	Thanos	Yale University Press
9956	The Sky-Eater	Zed Books
9957	Battle of the Worlds	Ablex Publishing
9958	S.H.I.E.L.D.	BBC Books
9959	The Scarlet Witch	Bellevue Literary Press
9960	Darude Sandstorm	Bison Books
9961	Ronin	Cambridge University Press
9962	Red Ghost	Capstone Publishers
9963	Blue Ghost	Carnegie Mellon University Press
9964	Green Ghost	Chronicle Books
9965	Yellow Ghost	Dobson Books
9966	Raindbow Ghost	Doubleday
9967	Money Pacman	Europa Press
9968	Quasar	Express Publishing
9969	Psylocke	Faber and Faber
9970	The Punisher	Focal Press
9971	The Piledriver	Forum Media Group
9972	X-Men vol.1	Free Press
9973	X-Men vol.2	George Newnes
9974	X-Men vol.3	Grafton
9975	X-Men vol.4	Greenery Press
9976	The Avengers vol.1	Happy House
9977	The Avengers vol.2	HarperCollins
9978	The Avengers vol.3	Harvest House
9979	The Avengers vol.4	Holland Park Press
9980	The Avengers vol.5	Huffington Post
9981	The Wrecker	Island Press
9982	Wildpack	John Wiley & Sons
9983	The Defenders vol.1	Kensington Books
9984	The Defenders vol.2	Ladybird Books
9985	The Defenders vol.3	Macmillan Publishers
9986	Jessica Jones	McGraw-Hill Education
9987	Detective Conan	New Village Press
9988	Inspector Mills	Orion Books
9989	Zabu	Parragon
9990	Yabu	Pavilion Books
9991	"five Enemies, Five Bounties"	Princeton University Press
9992	Dog-boy	Random House
9993	The Sentinels	SAGE Publications
9994	Warriors of the Night	Target Books
9995	"Five Enemies, Five Bounties"	UCL Press
9996	Who Spoiled That Shot?	Vintage Books
9997	Now You See Me	HarperCollins
9998	Send Help	Harvest House
9999	Here Comes The Pain	Yale University Press
10000	Quatro Lhung 'Phat Nuh	Workman Publishing
10001	Tony the Stark	Carnegie Mellon University Press
10002	Art of Phoenix	New Village Press
10003	Mars Leg	Express Publishing
10004	Jabee the Hut	Faber and Faber
10005	General Kenobi	Orion Books
10006	Reesey Peasy	Focal Press
10007	Big Papi	Parragon
10008	Off of Center	Forum Media Group
10009	Two Trick Pony	Pavilion Books
10010	Bleed	Chronicle Books
10011	Minimize	Princeton University Press
10012	Bbgirl with Cards	Free Press
10013	Stargazers	George Newnes
10014	The Code of Kin	Random House
10015	Wildwood	Dobson Books
10016	Stutter	Grafton
10017	For the Fickle	Greenery Press
10018	Castaway	SAGE Publications
10019	Slick Bdytlk	Target Books
10020	Blameless Dust	Happy House
10021	Steady Like Letter	Doubleday
10022	Sample Combo No.5	HarperCollins
10023	Exploration No. 3	UCL Press
10024	Two Four Taciturn	Europa Press
10025	Crush crush crush	Harvest House
10026	Proof	Holland Park Press
10027	Anklebiters	Express Publishing
10028	Brick by Boring Brick	Vintage Books
10029	Hard Times	Huffington Post
10030	Told You So	Workman Publishing
10031	Only Exception	Island Press
10032	Fake Happy	Xoanon Publishing
10033	Misery Business	John Wiley & Sons
10034	Ignorance	Yale University Press
10035	Ain't it Fun	Kensington Books
10036	Last Hope	Zed Books
10037	Empire Strikes Back	Ladybird Books
10038	PrequelsMemes	Macmillan Publishers
10039	Riverchild	Faber and Faber
10040	U Ryte	McGraw-Hill Education
10041	Manifesto: Grievous	Focal Press
10042	ABNKKBSNPLAAKo	Forum Media Group
10043	Si	New Village Press
10044	History of Shinra	Orion Books
10045	Organization XIII	Free Press
10046	Mishimas and Kazamas	Parragon
10047	Beast Incarnate	Pavilion Books
10048	The Big Dog	Ablex Publishing
10049	Ambrose Asylum	Princeton University Press
10050	The Ace that Runs the Place	Random House
10051	The Champ that Runs the Camp	BBC Books
10052	Straight Edge Society	SAGE Publications
10053	Latino Heat	Target Books
10054	Braun is Not Finish with You	George Newnes
10055	Rainmaker	UCL Press
10056	One Winged Angel	Grafton
10057	V-Triggering	Vintage Books
10058	Okada vs. Omega	Workman Publishing
10059	What?	Bellevue Literary Press
10060	The Great One	Xoanon Publishing
10061	Word Life	Yale University Press
10062	Rising Sun: Kinshasa	Greenery Press
10063	Apex Predator	Bison Books
10064	Believe in Evolution	Zed Books
10065	Godzillr	Happy House
10066	Boruto's Dad Shippuden	Ablex Publishing
10067	The Return of the Comeback	BBC Books
10068	Heartbreak Kid	HarperCollins
10069	How Memes Changed the Economy	Cambridge University Press
10070	Mamba Mentality	Bellevue Literary Press
10071	Airwalker	Harvest House
10072	Come Fly with Me	Bison Books
10073	Daedpul	Cambridge University Press
10074	Age of Ultron	Capstone Publishers
10075	Infinity Gauntlet	Holland Park Press
10076	Infinity War	Capstone Publishers
10077	Infinity Crusade	Huffington Post
10078	Secret Wars	Island Press
10079	Secret Empire	Carnegie Mellon University Press
10080	Secret Invasion	John Wiley & Sons
10081	Assault in Pleasant Hill	Chronicle Books
10082	Wakanda's History	Dobson Books
10083	Legend of the Black Panther	Carnegie Mellon University Press
10084	Silk's Sense	Doubleday
10085	Spider-verse	Kensington Books
10086	Avengers vs. X-men	Europa Press
10087	Axis	Chronicle Books
10088	Leon Heart	Express Publishing
10089	Hawkeyes	Ladybird Books
10090	Rylai the Crystal Maiden	Dobson Books
10091	Advent Children	Faber and Faber
10092	Dirge of Cerberus	Focal Press
10093	Crisis Core	Macmillan Publishers
10094	Lightning Returns	Doubleday
10095	Kingsglaive	Forum Media Group
10096	Heavensward	Europa Press
10097	Zodiac Age	McGraw-Hill Education
10098	Revenant Wings	Free Press
10099	The Sending	New Village Press
10100	Aeons	Express Publishing
10101	Blitz Ball	George Newnes
10102	Eye of Agamotto	Faber and Faber
10103	World Breaker	Orion Books
10104	The God of Thunder	Grafton
10105	Ragnarok	Greenery Press
10106	Inhumans	Focal Press
10107	Attilan Rising	Parragon
10108	Immortal IronFist	Happy House
10109	Sworn Enemy of The Hand	HarperCollins
10110	Protector of Kun-Lun	Pavilion Books
10111	Gymkhana	Forum Media Group
10112	The Winter Soldier	Harvest House
10113	Stormborn of the House Targaryen	Holland Park Press
10114	First of Her Name	Princeton University Press
10115	The Unburnt	Random House
10116	Queen of the Andals	Huffington Post
10117	Queen of the First Men	SAGE Publications
10118	Khaleesi of the Grass Sea	Island Press
10119	Breaker of Chains	Free Press
10120	Mother of Dragons	Target Books
10121	Daenerys of the House Targaryen	John Wiley & Sons
10122	Rhoynar and the First Men	UCL Press
10123	Queen of Meereen	George Newnes
10124	Lady Regnant of the Seven Kingdoms	Kensington Books
10125	Backlash	Ladybird Books
10126	Plasma Blade	Macmillan Publishers
10127	Hunting Hawks	Vintage Books
10128	Sky Rocket	McGraw-Hill Education
10129	Peacekeeper	Grafton
10130	Butterfly Edge	New Village Press
10131	Demo Man	Orion Books
10132	Iron Mountain	Greenery Press
10133	Iron Fortress	Parragon
10134	Death Fist	Workman Publishing
10135	Mistrust	Pavilion Books
10136	Storming Flower	Happy House
10137	Shooting Star Press	Princeton University Press
10138	Rolling Death Cradle	Random House
10139	Rain Dance	Xoanon Publishing
10140	Electric Wind GodFist	SAGE Publications
10141	Lightning Screw	Target Books
10142	Seduced by the Dark Side	UCL Press
10143	Gray Jedi	HarperCollins
10144	Knights of Ren	Harvest House
10145	Order 66	Vintage Books
10146	Rank of Master	Holland Park Press
10147	Popo the Great	Workman Publishing
10148	How to Drift	Huffington Post
10149	Green White Fight	Xoanon Publishing
10150	Dark Resurrection	Island Press
10151	Bloodline Rebellion	Yale University Press
10152	Fated Retribution	Yale University Press
10153	Spirits Within	Zed Books
10154	Half-Life 3	Zed Books
10155	Team Fortress	John Wiley & Sons
10156	Global Offensive	Ablex Publishing
10157	The Raid	Ablex Publishing
10158	John Wick	Kensington Books
10159	Arkham Asylum	BBC Books
10160	Arkham City	BBC Books
10161	Arkham Knight	Bellevue Literary Press
10162	Arkham Origins	Ladybird Books
10163	Shattered Dimension	Bison Books
10164	Edge of Time	Macmillan Publishers
10165	Rocket League	Cambridge University Press
10166	Most Wanted	Bellevue Literary Press
10167	Payback	Bison Books
10168	Gumshoe	John Wiley & Sons
10169	Gumsole	Happy House
10170	An Apple	Random House
10171	The Bed	SAGE Publications
10172	The Chair	Kensington Books
10173	Chairman	HarperCollins
10174	Frosty Glass	Target Books
10175	Green Curtains	UCL Press
10176	Dirty Windows	Ladybird Books
10177	White Walls	Harvest House
10178	Cactus	Vintage Books
10179	Gray Cabinet	Workman Publishing
10180	Spin Fan	Macmillan Publishers
10181	Tall Mirror	Holland Park Press
10182	Brown Bag	Xoanon Publishing
10183	Black Bag	Yale University Press
10184	Gray Towel	McGraw-Hill Education
10185	Black Hoodie	Huffington Post
10186	Gray Box	Zed Books
10187	Orange Box	Ablex Publishing
10188	Red Box	New Village Press
10189	Aircon	Island Press
10190	Tote Bag	BBC Books
10191	Paperbag	Bellevue Literary Press
10192	Backpack	Orion Books
10193	Handbag	John Wiley & Sons
10194	Straw	Bison Books
10195	Paper Cup	Cambridge University Press
10196	Lamp	Parragon
10197	Lamp Table	Kensington Books
10198	Tableside	Capstone Publishers
10199	Bra	Carnegie Mellon University Press
10200	Pen	Pavilion Books
10201	Peckers	Ladybird Books
10202	Boxers	Chronicle Books
10203	Pee See	Dobson Books
10204	Sox	Princeton University Press
10205	Socks	Macmillan Publishers
10206	Soccs	Doubleday
10207	Sucks	Europa Press
10208	Pants	Random House
10209	Pantx	McGraw-Hill Education
10210	Blouse	Express Publishing
10211	Shirt	Faber and Faber
10212	Latex	SAGE Publications
10213	Nylon	New Village Press
10214	Guitar	Focal Press
10215	Drums	Forum Media Group
10216	Trumpet	Target Books
10217	Piano	Orion Books
10218	Bass	Free Press
10219	Violin	George Newnes
10220	Cello	UCL Press
10221	Flute	Parragon
10222	Trombone	Grafton
10223	Tuba	Greenery Press
10224	Ears	Vintage Books
10225	Eyes	Pavilion Books
10226	Nose	Happy House
10227	Mouth	HarperCollins
10228	Tongue	Workman Publishing
10229	Hair	Princeton University Press
10230	Head	Harvest House
10231	Skull	Holland Park Press
10232	Nape	Xoanon Publishing
10233	Neck	Random House
10234	Collarbone	Huffington Post
10235	Stomach	Island Press
10236	Chest	Yale University Press
10237	Knees	SAGE Publications
10238	Ribs	John Wiley & Sons
10239	Heart	Kensington Books
10240	Neurons	Zed Books
10241	Nerves	Target Books
10242	Spine	Ladybird Books
10243	Tendons	Macmillan Publishers
10244	Toes	Ablex Publishing
10245	Ligaments	UCL Press
10246	Sockets	McGraw-Hill Education
10247	Kneecap	New Village Press
10248	Balls	BBC Books
10249	Thigh	Vintage Books
10250	Thigh Bone	Orion Books
10251	Feet	Parragon
10252	Sole	Bellevue Literary Press
10253	Korea	Workman Publishing
10254	North Korea	Pavilion Books
10255	China	Princeton University Press
10256	Vietnam	Bison Books
10257	Laos	Xoanon Publishing
10258	Japan	Random House
10259	Taiwan	SAGE Publications
10260	Thailand	Cambridge University Press
10261	Philippines	Yale University Press
10262	America	Target Books
10263	Maldives	UCL Press
10264	Greenland	Capstone Publishers
10265	Iceland	Zed Books
10266	Alaska	Vintage Books
10267	Antarctica	Workman Publishing
10268	Africa	Carnegie Mellon University Press
10269	Nigeria	Ablex Publishing
10270	Nibba	Xoanon Publishing
10271	Fupa	Yale University Press
10272	Fupalord	Chronicle Books
10273	Rome	BBC Books
10274	Malaysia	Zed Books
10275	Singapore	Ablex Publishing
10276	Singa-4	Dobson Books
10277	Sports	Bellevue Literary Press
10278	Badminton	BBC Books
10279	Basketball	Bellevue Literary Press
10280	Tennis	Doubleday
10281	Table	Bison Books
